timestamp,pod,cpu_millicores,memory_mib
1781126122,shiny-back-map-699ffc8d4b-67whk,7,64
1781126122,shiny-back-mc-dfbdb96b-vzgqv,7,64
1781126122,shiny-back-ml-7bc58d4cb9-zd9k5,7,64
1781126122,shiny-front-654dfd9d68-hcq27,1,100
1781126122,shiny-front-analytics-5c777d8b7c-xwk8s,1,125
1781126122,shiny-front-analytics-advanced-85bddd6bc-65qxb,1,129
1781126122,shiny-front-csv-57f55fb689-675d4,1,98
1781126122,shiny-front-csv-advanced-5d6f49b579-nf5tl,1,102
1781126122,shiny-front-map-5cc665d4c9-2kp7f,1,100
1781126122,shiny-front-mc-7647b7cf8f-zl62t,10,127
1781126122,shiny-front-ml-5fc74b44fb-r6nnn,1,129
1781126122,spring-backend-5dd6794c78-pvrnh,86,340
1781126124,angular-frontend-6d48cd76f7-t6bl9,2,8
1781126124,db-5979fd8856-fxgjt,2,60
1781126124,kafka-5ffd476ddd-pw6m9,33,441
1781126124,nginx-proxy-668678f9f-hgnjt,0,2
1781126124,shiny-back-5cf78446cf-lmxmj,7,65
1781126124,shiny-back-analytics-64446fcfc6-pgq9s,12,104
1781126124,shiny-back-analytics-advanced-5f898f466b-79kh4,7,64
1781126124,shiny-back-csv-6c55c674fb-prsmt,7,64
1781126124,shiny-back-csv-advanced-67699855b-mwc77,7,101
1781126124,shiny-back-map-699ffc8d4b-67whk,7,64
1781126124,shiny-back-mc-dfbdb96b-vzgqv,7,64
1781126124,shiny-back-ml-7bc58d4cb9-zd9k5,7,64
1781126124,shiny-front-654dfd9d68-hcq27,1,100
1781126124,shiny-front-analytics-5c777d8b7c-xwk8s,1,125
1781126124,shiny-front-analytics-advanced-85bddd6bc-65qxb,1,129
1781126124,shiny-front-csv-57f55fb689-675d4,1,98
1781126124,shiny-front-csv-advanced-5d6f49b579-nf5tl,1,102
1781126124,shiny-front-map-5cc665d4c9-2kp7f,1,100
1781126124,shiny-front-mc-7647b7cf8f-zl62t,10,127
1781126124,shiny-front-ml-5fc74b44fb-r6nnn,1,129
1781126124,spring-backend-5dd6794c78-pvrnh,86,340
1781126127,angular-frontend-6d48cd76f7-t6bl9,2,8
1781126127,db-5979fd8856-fxgjt,2,60
1781126127,kafka-5ffd476ddd-pw6m9,33,441
1781126127,nginx-proxy-668678f9f-hgnjt,0,2
1781126127,shiny-back-5cf78446cf-lmxmj,7,65
1781126127,shiny-back-analytics-64446fcfc6-pgq9s,12,104
1781126127,shiny-back-analytics-advanced-5f898f466b-79kh4,7,64
1781126127,shiny-back-csv-6c55c674fb-prsmt,7,64
1781126127,shiny-back-csv-advanced-67699855b-mwc77,7,101
1781126127,shiny-back-map-699ffc8d4b-67whk,7,64
1781126127,shiny-back-mc-dfbdb96b-vzgqv,7,64
1781126127,shiny-back-ml-7bc58d4cb9-zd9k5,7,64
1781126127,shiny-front-654dfd9d68-hcq27,1,100
1781126127,shiny-front-analytics-5c777d8b7c-xwk8s,1,125
1781126127,shiny-front-analytics-advanced-85bddd6bc-65qxb,1,129
1781126127,shiny-front-csv-57f55fb689-675d4,1,98
1781126127,shiny-front-csv-advanced-5d6f49b579-nf5tl,1,102
1781126127,shiny-front-map-5cc665d4c9-2kp7f,1,100
1781126127,shiny-front-mc-7647b7cf8f-zl62t,10,127
1781126127,shiny-front-ml-5fc74b44fb-r6nnn,1,129
1781126127,spring-backend-5dd6794c78-pvrnh,86,340
1781126130,angular-frontend-6d48cd76f7-t6bl9,2,8
1781126130,db-5979fd8856-fxgjt,2,60
1781126130,kafka-5ffd476ddd-pw6m9,33,441
1781126130,nginx-proxy-668678f9f-hgnjt,0,2
1781126130,shiny-back-5cf78446cf-lmxmj,7,65
1781126130,shiny-back-analytics-64446fcfc6-pgq9s,12,104
1781126130,shiny-back-analytics-advanced-5f898f466b-79kh4,7,64
1781126130,shiny-back-csv-6c55c674fb-prsmt,7,64
1781126130,shiny-back-csv-advanced-67699855b-mwc77,7,101
1781126130,shiny-back-map-699ffc8d4b-67whk,7,64
1781126130,shiny-back-mc-dfbdb96b-vzgqv,7,64
1781126130,shiny-back-ml-7bc58d4cb9-zd9k5,7,64
1781126130,shiny-front-654dfd9d68-hcq27,1,100
1781126130,shiny-front-analytics-5c777d8b7c-xwk8s,1,125
1781126130,shiny-front-analytics-advanced-85bddd6bc-65qxb,1,129
1781126130,shiny-front-csv-57f55fb689-675d4,1,98
1781126130,shiny-front-csv-advanced-5d6f49b579-nf5tl,1,102
1781126130,shiny-front-map-5cc665d4c9-2kp7f,1,100
1781126130,shiny-front-mc-7647b7cf8f-zl62t,10,127
1781126130,shiny-front-ml-5fc74b44fb-r6nnn,1,129
1781126130,spring-backend-5dd6794c78-pvrnh,86,340
1781126133,angular-frontend-6d48cd76f7-t6bl9,2,8
1781126133,db-5979fd8856-fxgjt,2,60
1781126133,kafka-5ffd476ddd-pw6m9,33,441
1781126133,nginx-proxy-668678f9f-hgnjt,0,2
1781126133,shiny-back-5cf78446cf-lmxmj,7,65
1781126133,shiny-back-analytics-64446fcfc6-pgq9s,12,104
1781126133,shiny-back-analytics-advanced-5f898f466b-79kh4,7,64
1781126133,shiny-back-csv-6c55c674fb-prsmt,7,64
1781126133,shiny-back-csv-advanced-67699855b-mwc77,7,101
1781126133,shiny-back-map-699ffc8d4b-67whk,7,64
1781126133,shiny-back-mc-dfbdb96b-vzgqv,7,64
1781126133,shiny-back-ml-7bc58d4cb9-zd9k5,7,64
1781126133,shiny-front-654dfd9d68-hcq27,1,100
1781126133,shiny-front-analytics-5c777d8b7c-xwk8s,1,125
1781126133,shiny-front-analytics-advanced-85bddd6bc-65qxb,1,129
1781126133,shiny-front-csv-57f55fb689-675d4,1,98
1781126133,shiny-front-csv-advanced-5d6f49b579-nf5tl,1,102
1781126133,shiny-front-map-5cc665d4c9-2kp7f,1,100
1781126133,shiny-front-mc-7647b7cf8f-zl62t,10,127
1781126133,shiny-front-ml-5fc74b44fb-r6nnn,1,129
1781126133,spring-backend-5dd6794c78-pvrnh,86,340
1781126135,angular-frontend-6d48cd76f7-t6bl9,8,9
1781126135,db-5979fd8856-fxgjt,6,59
1781126135,kafka-5ffd476ddd-pw6m9,33,441
1781126135,nginx-proxy-668678f9f-hgnjt,0,2
1781126135,shiny-back-5cf78446cf-lmxmj,7,64
1781126135,shiny-back-analytics-64446fcfc6-pgq9s,8,104
1781126135,shiny-back-analytics-advanced-5f898f466b-79kh4,7,64
1781126135,shiny-back-csv-6c55c674fb-prsmt,7,64
1781126135,shiny-back-csv-advanced-67699855b-mwc77,7,101
1781126135,shiny-back-map-699ffc8d4b-67whk,8,64
1781126135,shiny-back-mc-dfbdb96b-vzgqv,7,64
1781126135,shiny-back-ml-7bc58d4cb9-zd9k5,8,64
1781126135,shiny-front-654dfd9d68-hcq27,1,100
1781126135,shiny-front-analytics-5c777d8b7c-xwk8s,1,125
1781126135,shiny-front-analytics-advanced-85bddd6bc-65qxb,1,129
1781126135,shiny-front-csv-57f55fb689-675d4,1,99
1781126135,shiny-front-csv-advanced-5d6f49b579-nf5tl,1,102
1781126135,shiny-front-map-5cc665d4c9-2kp7f,1,100
1781126135,shiny-front-mc-7647b7cf8f-zl62t,1,127
1781126135,shiny-front-ml-5fc74b44fb-r6nnn,1,129
1781126135,spring-backend-5dd6794c78-pvrnh,72,339
1781126139,angular-frontend-6d48cd76f7-t6bl9,8,9
1781126139,db-5979fd8856-fxgjt,6,59
1781126139,kafka-5ffd476ddd-pw6m9,33,441
1781126139,nginx-proxy-668678f9f-hgnjt,0,2
1781126139,shiny-back-5cf78446cf-lmxmj,7,64
1781126139,shiny-back-analytics-64446fcfc6-pgq9s,8,104
1781126139,shiny-back-analytics-advanced-5f898f466b-79kh4,7,64
1781126139,shiny-back-csv-6c55c674fb-prsmt,7,64
1781126139,shiny-back-csv-advanced-67699855b-mwc77,7,101
1781126139,shiny-back-map-699ffc8d4b-67whk,8,64
1781126139,shiny-back-mc-dfbdb96b-vzgqv,7,64
1781126139,shiny-back-ml-7bc58d4cb9-zd9k5,8,64
1781126139,shiny-front-654dfd9d68-hcq27,1,100
1781126139,shiny-front-analytics-5c777d8b7c-xwk8s,1,125
1781126139,shiny-front-analytics-advanced-85bddd6bc-65qxb,1,129
1781126139,shiny-front-csv-57f55fb689-675d4,1,99
1781126139,shiny-front-csv-advanced-5d6f49b579-nf5tl,1,102
1781126139,shiny-front-map-5cc665d4c9-2kp7f,1,100
1781126139,shiny-front-mc-7647b7cf8f-zl62t,1,127
1781126139,shiny-front-ml-5fc74b44fb-r6nnn,1,129
1781126139,spring-backend-5dd6794c78-pvrnh,72,339
1781126141,angular-frontend-6d48cd76f7-t6bl9,8,9
1781126141,db-5979fd8856-fxgjt,6,59
1781126141,kafka-5ffd476ddd-pw6m9,33,441
1781126141,nginx-proxy-668678f9f-hgnjt,0,2
