timestamp,pod,cpu_millicores,memory_mib
1781121038,shiny-front-74f895754c-2n87p,31,183
1781121038,shiny-front-analytics-659b495dfb-xpscp,110,408
1781121038,shiny-front-analytics-advanced-6d576964d8-tc8mt,23,284
1781121038,shiny-front-csv-5fc46bdd6d-jzn78,31,179
1781121038,shiny-front-csv-advanced-7fb5c8d868-hvn2l,23,178
1781121038,shiny-front-map-9f7867f8b-qj7mb,42,179
1781121038,shiny-front-mc-5b5cbcb55d-95q9w,34,230
1781121038,shiny-front-ml-64cff4d56f-p65qz,34,230
1781121038,spring-backend-5dd6794c78-sqlt2,195,338
1781121043,angular-frontend-6d48cd76f7-wd7c7,13,9
1781121043,db-5979fd8856-l845c,9,44
1781121043,kafka-5ffd476ddd-j6bnm,52,970
1781121043,nginx-proxy-668678f9f-qr5tm,2,2
1781121043,shiny-back-5cf78446cf-kthzx,8,64
1781121043,shiny-back-analytics-64446fcfc6-qggjt,13,102
1781121043,shiny-back-analytics-advanced-5f898f466b-2fm2w,8,63
1781121043,shiny-back-csv-6c55c674fb-j97vn,8,63
1781121043,shiny-back-csv-advanced-67699855b-z5fpk,7,102
1781121043,shiny-back-map-699ffc8d4b-zmts7,8,64
1781121043,shiny-back-mc-dfbdb96b-vnq2d,7,89
1781121043,shiny-back-ml-7bc58d4cb9-nfdzv,7,250
1781121043,shiny-front-74f895754c-2n87p,31,183
1781121043,shiny-front-analytics-659b495dfb-xpscp,110,408
1781121043,shiny-front-analytics-advanced-6d576964d8-tc8mt,23,284
1781121043,shiny-front-csv-5fc46bdd6d-jzn78,31,179
1781121043,shiny-front-csv-advanced-7fb5c8d868-hvn2l,23,178
1781121043,shiny-front-map-9f7867f8b-qj7mb,42,179
1781121043,shiny-front-mc-5b5cbcb55d-95q9w,34,230
1781121043,shiny-front-ml-64cff4d56f-p65qz,34,230
1781121043,spring-backend-5dd6794c78-sqlt2,195,338
1781121049,angular-frontend-6d48cd76f7-wd7c7,16,9
1781121049,db-5979fd8856-l845c,11,45
1781121049,kafka-5ffd476ddd-j6bnm,50,971
1781121049,nginx-proxy-668678f9f-qr5tm,2,2
1781121049,shiny-back-5cf78446cf-kthzx,8,64
1781121049,shiny-back-analytics-64446fcfc6-qggjt,13,102
1781121049,shiny-back-analytics-advanced-5f898f466b-2fm2w,8,63
1781121049,shiny-back-csv-6c55c674fb-j97vn,8,63
1781121049,shiny-back-csv-advanced-67699855b-z5fpk,7,103
1781121049,shiny-back-map-699ffc8d4b-zmts7,8,64
1781121049,shiny-back-mc-dfbdb96b-vnq2d,7,89
1781121049,shiny-back-ml-7bc58d4cb9-nfdzv,7,250
1781121049,shiny-front-74f895754c-2n87p,31,183
1781121049,shiny-front-analytics-659b495dfb-xpscp,110,408
1781121049,shiny-front-analytics-advanced-6d576964d8-tc8mt,23,284
1781121049,shiny-front-csv-5fc46bdd6d-jzn78,24,178
1781121049,shiny-front-csv-advanced-7fb5c8d868-hvn2l,23,178
1781121049,shiny-front-map-9f7867f8b-qj7mb,43,178
1781121049,shiny-front-mc-5b5cbcb55d-95q9w,35,230
1781121049,shiny-front-ml-64cff4d56f-p65qz,35,230
1781121049,spring-backend-5dd6794c78-sqlt2,210,339
1781121055,angular-frontend-6d48cd76f7-wd7c7,16,9
1781121055,db-5979fd8856-l845c,11,45
1781121055,kafka-5ffd476ddd-j6bnm,50,971
1781121055,nginx-proxy-668678f9f-qr5tm,2,2
1781121055,shiny-back-5cf78446cf-kthzx,8,64
1781121055,shiny-back-analytics-64446fcfc6-qggjt,13,102
1781121055,shiny-back-analytics-advanced-5f898f466b-2fm2w,8,63
1781121055,shiny-back-csv-6c55c674fb-j97vn,8,63
1781121055,shiny-back-csv-advanced-67699855b-z5fpk,7,103
1781121055,shiny-back-map-699ffc8d4b-zmts7,8,64
1781121055,shiny-back-mc-dfbdb96b-vnq2d,7,89
1781121055,shiny-back-ml-7bc58d4cb9-nfdzv,7,250
1781121055,shiny-front-74f895754c-2n87p,31,183
1781121055,shiny-front-analytics-659b495dfb-xpscp,110,408
1781121055,shiny-front-analytics-advanced-6d576964d8-tc8mt,23,284
1781121055,shiny-front-csv-5fc46bdd6d-jzn78,24,178
1781121055,shiny-front-csv-advanced-7fb5c8d868-hvn2l,23,178
1781121055,shiny-front-map-9f7867f8b-qj7mb,43,178
1781121055,shiny-front-mc-5b5cbcb55d-95q9w,35,230
1781121055,shiny-front-ml-64cff4d56f-p65qz,35,230
1781121055,spring-backend-5dd6794c78-sqlt2,210,339
1781121061,angular-frontend-6d48cd76f7-wd7c7,16,9
1781121061,db-5979fd8856-l845c,11,45
1781121061,kafka-5ffd476ddd-j6bnm,50,971
1781121061,nginx-proxy-668678f9f-qr5tm,2,2
1781121061,shiny-back-5cf78446cf-kthzx,8,64
